id,coll_sn,coll_msg_size_bytes,mean_coll_busbw_gbs,log_count,n_ranks,nnodes,coll_start_timestamp_us,coll_end_timestamp_us,coll_duration_us,human_readable_coll_msg_size_bytes,coll_start_datetime,coll_end_datetime,coll_duration_human
0xaa498efb3b18bc,31,8192,0.8493775,2,[4],[1],1766407620016748,1766407620018713,1965,8.19KB,2025-12-22 20:47:00.016,2025-12-22 20:47:00.018,2.0ms
0xaa498efb3b18bc,33,8192,1.024,1,[4],[1],1766407620014413,1766407620014413,0,8.19KB,2025-12-22 20:47:00.014,2025-12-22 20:47:00.014,0.0μs
0xaa498efb3b18bc,35,8192,0.792774,1,[4],[1],1766407620014486,1766407620014486,0,8.19KB,2025-12-22 20:47:00.014,2025-12-22 20:47:00.014,0.0μs
0xaa498efb3b18bc,39,8192,1.755429,1,[4],[1],1766407620014558,1766407620014558,0,8.19KB,2025-12-22 20:47:00.014,2025-12-22 20:47:00.014,0.0μs
0xaa498efb3b18bc,516,8192,1.91788275,4,[4],[1],1766407625422756,1766407625422781,25,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,25.0μs
0xaa498efb3b18bc,517,8192,1.890462,1,[4],[1],1766407625422827,1766407625422827,0,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,0.0μs
0xaa498efb3b18bc,518,8192,2.3465730000000002,3,[4],[1],1766407625422838,1766407625422852,14,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,14.0μs
0xaa498efb3b18bc,520,8192,1.365333,1,[4],[1],1766407625422898,1766407625422898,0,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,0.0μs
0xaa498efb3b18bc,521,8192,2.206091333333333,3,[4],[1],1766407625422910,1766407625422924,14,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,14.0μs
0xaa498efb3b18bc,523,8192,1.365333,1,[4],[1],1766407625422969,1766407625422969,0,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,0.0μs
0xaa498efb3b18bc,524,8192,2.032601666666667,3,[4],[1],1766407625422990,1766407625422995,5,8.19KB,2025-12-22 20:47:05.422,2025-12-22 20:47:05.422,5.0μs
0xaa498efb3b18bc,526,8192,1.2288,1,[4],[1],1766407625423049,1766407625423049,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,527,8192,1.9327446666666666,3,[4],[1],1766407625423061,1766407625423068,7,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,7.0μs
0xaa498efb3b18bc,529,8192,1.2288,1,[4],[1],1766407625423120,1766407625423120,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,530,8192,2.145524,3,[4],[1],1766407625423132,1766407625423149,17,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,17.0μs
0xaa498efb3b18bc,532,8192,1.293474,1,[4],[1],1766407625423192,1766407625423192,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,533,8192,2.3698285,2,[4],[1],1766407625423204,1766407625423218,14,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,14.0μs
0xaa498efb3b18bc,534,8192,1.2288,1,[4],[1],1766407625423222,1766407625423222,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,535,8192,2.1394285,2,[4],[1],1766407625423263,1766407625423275,12,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,12.0μs
0xaa498efb3b18bc,536,8192,1.2288,2,[4],[1],1766407625423289,1766407625423293,4,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,4.0μs
0xaa498efb3b18bc,538,8192,2.4021655,2,[4],[1],1766407625423334,1766407625423347,13,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,13.0μs
0xaa498efb3b18bc,539,8192,1.0462609999999999,2,[4],[1],1766407625423361,1766407625423364,3,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,3.0μs
0xaa498efb3b18bc,541,8192,2.6624,2,[4],[1],1766407625423405,1766407625423418,13,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,13.0μs
0xaa498efb3b18bc,542,8192,1.1436885,2,[4],[1],1766407625423433,1766407625423435,2,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,2.0μs
0xaa498efb3b18bc,544,8192,2.4021655,2,[4],[1],1766407625423476,1766407625423489,13,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,13.0μs
0xaa498efb3b18bc,545,8192,0.910222,2,[4],[1],1766407625423504,1766407625423506,2,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,2.0μs
0xaa498efb3b18bc,546,8192,1.170286,1,[4],[1],1766407625423547,1766407625423547,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,547,8192,3.510857,1,[4],[1],1766407625423561,1766407625423561,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,548,8192,1.1995429999999998,2,[4],[1],1766407625423576,1766407625423578,2,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,2.0μs
0xaa498efb3b18bc,550,8192,2.478252,2,[4],[1],1766407625423618,1766407625423632,14,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,14.0μs
0xaa498efb3b18bc,551,8192,1.6969145,2,[4],[1],1766407625423648,1766407625423649,1,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,1.0μs
0xaa498efb3b18bc,554,8192,1.755429,1,[4],[1],1766407625423698,1766407625423698,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,555,8192,2.340571666666667,3,[4],[1],1766407625423711,1766407625423721,10,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,10.0μs
0xaa498efb3b18bc,557,8192,1.445647,1,[4],[1],1766407625423770,1766407625423770,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,558,8192,4.096,1,[4],[1],1766407625423782,1766407625423782,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,559,8192,1.8229454999999999,2,[4],[1],1766407625423792,1766407625423801,9,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,9.0μs
0xaa498efb3b18bc,561,8192,1.6384,1,[4],[1],1766407625423841,1766407625423841,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,562,8192,4.096,1,[4],[1],1766407625423853,1766407625423853,0,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,0.0μs
0xaa498efb3b18bc,563,8192,1.8229454999999999,2,[4],[1],1766407625423873,1766407625423876,3,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,3.0μs
0xaa498efb3b18bc,565,8192,2.5746285,2,[4],[1],1766407625423913,1766407625423925,12,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,12.0μs
0xaa498efb3b18bc,566,8192,1.0462609999999999,2,[4],[1],1766407625423945,1766407625423947,2,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.423,2.0μs
0xaa498efb3b18bc,567,8192,2.04800025,4,[4],[1],1766407625423984,1766407625424019,35,8.19KB,2025-12-22 20:47:05.423,2025-12-22 20:47:05.424,35.0μs
0xaa498efb3b18bc,569,8192,1.365333,1,[4],[1],1766407625424055,1766407625424055,0,8.19KB,2025-12-22 20:47:05.424,2025-12-22 20:47:05.424,0.0μs
0xaa498efb3b18bc,570,8192,3.510857,1,[4],[1],1766407625424069,1766407625424069,0,8.19KB,2025-12-22 20:47:05.424,2025-12-22 20:47:05.424,0.0μs
0xaa498efb3b18bc,571,8192,1.445647,2,[4],[1],1766407625424088,1766407625424091,3,8.19KB,2025-12-22 20:47:05.424,2025-12-22 20:47:05.424,3.0μs
0xaa498efb3b18bc,572,8192,1.117091,1,[4],[1],1766407625424126,1766407625424126,0,8.19KB,2025-12-22 20:47:05.424,2025-12-22 20:47:05.424,0.0μs
0xaa498efb3b18bc,573,8192,4.096,1,[4],[1],1766407625424141,1766407625424141,0,8.19KB,2025-12-22 20:47:05.424,2025-12-22 20:47:05.424,0.0μs
