id,coll_sn,coll_msg_size_bytes,mean_coll_busbw_gbs,log_count,n_ranks,nnodes,coll_start_timestamp_us,coll_end_timestamp_us,coll_duration_us,human_readable_coll_msg_size_bytes,coll_start_datetime,coll_end_datetime,coll_duration_human
0x141f971a045e44,120,16777216,12.65609925,4,[4],[1],1766406951201593,1766406951202003,410,16.78MB,2025-12-22 20:35:51.201,2025-12-22 20:35:51.202,410.0μs
0x141f971a045e44,121,16777216,12.360494249999999,4,[4],[1],1766406951203614,1766406951204027,413,16.78MB,2025-12-22 20:35:51.203,2025-12-22 20:35:51.204,413.0μs
0x141f971a045e44,122,16777216,12.336257499999999,4,[4],[1],1766406951205691,1766406951206051,360,16.78MB,2025-12-22 20:35:51.205,2025-12-22 20:35:51.206,360.0μs
0x141f971a045e44,123,16777216,12.342287250000002,4,[4],[1],1766406951207727,1766406951208132,405,16.78MB,2025-12-22 20:35:51.207,2025-12-22 20:35:51.208,405.0μs
0x141f971a045e44,124,16777216,12.26557375,4,[4],[1],1766406951209748,1766406951210170,422,16.78MB,2025-12-22 20:35:51.209,2025-12-22 20:35:51.210,422.0μs
0x141f971a045e44,125,16777216,12.3196405,4,[4],[1],1766406951211841,1766406951212256,415,16.78MB,2025-12-22 20:35:51.211,2025-12-22 20:35:51.212,415.0μs
0x141f971a045e44,126,16777216,12.36354775,4,[4],[1],1766406951213864,1766406951214297,433,16.78MB,2025-12-22 20:35:51.213,2025-12-22 20:35:51.214,433.0μs
0x141f971a045e44,127,16777216,12.337705000000001,4,[4],[1],1766406951215906,1766406951216332,426,16.78MB,2025-12-22 20:35:51.215,2025-12-22 20:35:51.216,426.0μs
0x141f971a045e44,128,16777216,12.358914500000001,4,[4],[1],1766406951217947,1766406951218319,372,16.78MB,2025-12-22 20:35:51.217,2025-12-22 20:35:51.218,372.0μs
0x141f971a045e44,129,16777216,12.401606499999998,4,[4],[1],1766406951219991,1766406951220364,373,16.78MB,2025-12-22 20:35:51.219,2025-12-22 20:35:51.220,373.0μs
