id,coll_sn,coll_msg_size_bytes,mean_coll_busbw_gbs,log_count,n_ranks,nnodes,coll_start_timestamp_us,coll_end_timestamp_us,coll_duration_us,human_readable_coll_msg_size_bytes,coll_start_datetime,coll_end_datetime,coll_duration_human
0xaa498efb3b18bc,130,8388608,11.808125,4,[4],[1],1766407620041944,1766407620042357,413,8.39MB,2025-12-22 20:47:00.041,2025-12-22 20:47:00.042,413.0μs
0xaa498efb3b18bc,131,8388608,11.683342,4,[4],[1],1766407620044137,1766407620044517,380,8.39MB,2025-12-22 20:47:00.044,2025-12-22 20:47:00.044,380.0μs
0xaa498efb3b18bc,132,8388608,11.802496000000001,4,[4],[1],1766407620046273,1766407620046697,424,8.39MB,2025-12-22 20:47:00.046,2025-12-22 20:47:00.046,424.0μs
0xaa498efb3b18bc,133,8388608,11.866626499999999,4,[4],[1],1766407620048420,1766407620048819,399,8.39MB,2025-12-22 20:47:00.048,2025-12-22 20:47:00.048,399.0μs
0xaa498efb3b18bc,134,8388608,11.80393625,4,[4],[1],1766407620050497,1766407620050920,423,8.39MB,2025-12-22 20:47:00.050,2025-12-22 20:47:00.050,423.0μs
0xaa498efb3b18bc,135,8388608,11.8122,4,[4],[1],1766407620052688,1766407620053042,354,8.39MB,2025-12-22 20:47:00.052,2025-12-22 20:47:00.053,354.0μs
0xaa498efb3b18bc,136,8388608,11.78596575,4,[4],[1],1766407620054823,1766407620055194,371,8.39MB,2025-12-22 20:47:00.054,2025-12-22 20:47:00.055,371.0μs
0xaa498efb3b18bc,137,8388608,11.79144625,4,[4],[1],1766407620056920,1766407620057352,432,8.39MB,2025-12-22 20:47:00.056,2025-12-22 20:47:00.057,432.0μs
0xaa498efb3b18bc,138,8388608,11.783161250000001,4,[4],[1],1766407620059076,1766407620059482,406,8.39MB,2025-12-22 20:47:00.059,2025-12-22 20:47:00.059,406.0μs
0xaa498efb3b18bc,139,8388608,11.8067895,4,[4],[1],1766407620061231,1766407620061640,409,8.39MB,2025-12-22 20:47:00.061,2025-12-22 20:47:00.061,409.0μs
0xaa498efb3b18bc,1536,8388608,13.417144,4,[4],[1],1766407625658649,1766407625658959,310,8.39MB,2025-12-22 20:47:05.658,2025-12-22 20:47:05.658,310.0μs
0xaa498efb3b18bc,1537,8388608,13.256287,4,[4],[1],1766407625660716,1766407625661093,377,8.39MB,2025-12-22 20:47:05.660,2025-12-22 20:47:05.661,377.0μs
0xaa498efb3b18bc,1538,8388608,11.8358195,4,[4],[1],1766407625662843,1766407625663236,393,8.39MB,2025-12-22 20:47:05.662,2025-12-22 20:47:05.663,393.0μs
0xaa498efb3b18bc,1539,8388608,11.845539000000002,4,[4],[1],1766407625664971,1766407625665372,401,8.39MB,2025-12-22 20:47:05.664,2025-12-22 20:47:05.665,401.0μs
