id,coll_sn,coll_msg_size_bytes,mean_coll_busbw_gbs,log_count,n_ranks,nnodes,coll_start_timestamp_us,coll_end_timestamp_us,coll_duration_us,human_readable_coll_msg_size_bytes,coll_start_datetime,coll_end_datetime,coll_duration_human
0x657fbeaf5b431a,20,536870912,4.784692,2,[2],[1],1766473248528327,1766473248528649,322,536.87MB,2025-12-23 15:00:48.528,2025-12-23 15:00:48.528,322.0μs
0x657fbeaf5b431a,21,536870912,4.719412999999999,2,[2],[1],1766473248642155,1766473248642395,240,536.87MB,2025-12-23 15:00:48.642,2025-12-23 15:00:48.642,240.0μs
0x657fbeaf5b431a,22,536870912,4.7524795,2,[2],[1],1766473248755094,1766473248755422,328,536.87MB,2025-12-23 15:00:48.755,2025-12-23 15:00:48.755,328.0μs
0x657fbeaf5b431a,23,536870912,4.7287915,2,[2],[1],1766473248868760,1766473248868807,47,536.87MB,2025-12-23 15:00:48.868,2025-12-23 15:00:48.868,47.0μs
0x657fbeaf5b431a,24,536870912,4.7784344999999995,2,[2],[1],1766473248980969,1766473248981285,316,536.87MB,2025-12-23 15:00:48.980,2025-12-23 15:00:48.981,316.0μs
0x657fbeaf5b431a,25,536870912,4.7564364999999995,2,[2],[1],1766473249093887,1766473249094147,260,536.87MB,2025-12-23 15:00:49.093,2025-12-23 15:00:49.094,260.0μs
0x657fbeaf5b431a,26,536870912,4.7596625,2,[2],[1],1766473249206667,1766473249206988,321,536.87MB,2025-12-23 15:00:49.206,2025-12-23 15:00:49.206,321.0μs
0x657fbeaf5b431a,27,536870912,4.733585,2,[2],[1],1766473249320220,1766473249320270,50,536.87MB,2025-12-23 15:00:49.320,2025-12-23 15:00:49.320,50.0μs
0x657fbeaf5b431a,28,536870912,4.7398705,2,[2],[1],1766473249433455,1766473249433556,101,536.87MB,2025-12-23 15:00:49.433,2025-12-23 15:00:49.433,101.0μs
0x657fbeaf5b431a,29,536870912,4.7493475,2,[2],[1],1766473249546451,1766473249546719,268,536.87MB,2025-12-23 15:00:49.546,2025-12-23 15:00:49.546,268.0μs
