id,coll_sn,coll_msg_size_bytes,mean_coll_busbw_gbs,log_count,n_ranks,nnodes,coll_start_timestamp_us,coll_end_timestamp_us,coll_duration_us,human_readable_coll_msg_size_bytes,coll_start_datetime,coll_end_datetime,coll_duration_human
0x7f364d6ca6f1ba,20,536870912,12.893626000000001,4,[4],[1],1766299242455031,1766299242455405,374,536.87MB,2025-12-21 14:40:42.455,2025-12-21 14:40:42.455,374.0μs
0x7f364d6ca6f1ba,21,536870912,12.934622999999998,4,[4],[1],1766299242517311,1766299242517673,362,536.87MB,2025-12-21 14:40:42.517,2025-12-21 14:40:42.517,362.0μs
0x7f364d6ca6f1ba,22,536870912,12.9656,4,[4],[1],1766299242579446,1766299242579759,313,536.87MB,2025-12-21 14:40:42.579,2025-12-21 14:40:42.579,313.0μs
0x7f364d6ca6f1ba,23,536870912,12.9609065,4,[4],[1],1766299242641523,1766299242641975,452,536.87MB,2025-12-21 14:40:42.641,2025-12-21 14:40:42.641,452.0μs
0x7f364d6ca6f1ba,24,536870912,12.75536025,4,[4],[1],1766299242704659,1766299242705103,444,536.87MB,2025-12-21 14:40:42.704,2025-12-21 14:40:42.705,444.0μs
0x7f364d6ca6f1ba,25,536870912,12.83965975,4,[4],[1],1766299242767433,1766299242767776,343,536.87MB,2025-12-21 14:40:42.767,2025-12-21 14:40:42.767,343.0μs
0x7f364d6ca6f1ba,26,536870912,12.896096,4,[4],[1],1766299242829866,1766299242830234,368,536.87MB,2025-12-21 14:40:42.829,2025-12-21 14:40:42.830,368.0μs
0x7f364d6ca6f1ba,27,536870912,12.805208749999998,4,[4],[1],1766299242892722,1766299242893155,433,536.87MB,2025-12-21 14:40:42.892,2025-12-21 14:40:42.893,433.0μs
0x7f364d6ca6f1ba,28,536870912,12.956317499999999,4,[4],[1],1766299242954887,1766299242955336,449,536.87MB,2025-12-21 14:40:42.954,2025-12-21 14:40:42.955,449.0μs
0x7f364d6ca6f1ba,29,536870912,12.939771499999999,4,[4],[1],1766299243017149,1766299243017492,343,536.87MB,2025-12-21 14:40:43.017,2025-12-21 14:40:43.017,343.0μs
0x7f364d6ca6f1ba,244,536870912,13.0574535,4,[4],[1],1766299249162350,1766299249162650,300,536.87MB,2025-12-21 14:40:49.162,2025-12-21 14:40:49.162,300.0μs
0x7f364d6ca6f1ba,245,536870912,13.03661525,4,[4],[1],1766299249224347,1766299249224687,340,536.87MB,2025-12-21 14:40:49.224,2025-12-21 14:40:49.224,340.0μs
0x7f364d6ca6f1ba,246,536870912,13.03939275,4,[4],[1],1766299249286126,1766299249286467,341,536.87MB,2025-12-21 14:40:49.286,2025-12-21 14:40:49.286,341.0μs
0x7f364d6ca6f1ba,247,536870912,12.8479025,4,[4],[1],1766299249348781,1766299249349208,427,536.87MB,2025-12-21 14:40:49.348,2025-12-21 14:40:49.349,427.0μs
0x7f364d6ca6f1ba,248,536870912,12.950641749999999,4,[4],[1],1766299249410982,1766299249411321,339,536.87MB,2025-12-21 14:40:49.410,2025-12-21 14:40:49.411,339.0μs
0x7f364d6ca6f1ba,249,536870912,12.96299125,4,[4],[1],1766299249473088,1766299249473440,352,536.87MB,2025-12-21 14:40:49.473,2025-12-21 14:40:49.473,352.0μs
0x7f364d6ca6f1ba,250,536870912,12.79320525,4,[4],[1],1766299249536006,1766299249536433,427,536.87MB,2025-12-21 14:40:49.536,2025-12-21 14:40:49.536,427.0μs
0x7f364d6ca6f1ba,251,536870912,12.9481985,4,[4],[1],1766299249598295,1766299249598598,303,536.87MB,2025-12-21 14:40:49.598,2025-12-21 14:40:49.598,303.0μs
0x7f364d6ca6f1ba,252,536870912,12.952410749999999,4,[4],[1],1766299249660405,1766299249660794,389,536.87MB,2025-12-21 14:40:49.660,2025-12-21 14:40:49.660,389.0μs
0x7f364d6ca6f1ba,253,536870912,12.98059525,4,[4],[1],1766299249722479,1766299249722853,374,536.87MB,2025-12-21 14:40:49.722,2025-12-21 14:40:49.722,374.0μs
0x7f364d6ca6f1ba,254,536870912,13.022531500000001,4,[4],[1],1766299249784348,1766299249784661,313,536.87MB,2025-12-21 14:40:49.784,2025-12-21 14:40:49.784,313.0μs
0x7f364d6ca6f1ba,255,536870912,12.855239000000001,4,[4],[1],1766299249846977,1766299249847385,408,536.87MB,2025-12-21 14:40:49.846,2025-12-21 14:40:49.847,408.0μs
0x7f364d6ca6f1ba,256,536870912,12.89119325,4,[4],[1],1766299249909439,1766299249909833,394,536.87MB,2025-12-21 14:40:49.909,2025-12-21 14:40:49.909,394.0μs
0x7f364d6ca6f1ba,257,536870912,12.864732750000002,4,[4],[1],1766299249972006,1766299249972441,435,536.87MB,2025-12-21 14:40:49.972,2025-12-21 14:40:49.972,435.0μs
0x7f364d6ca6f1ba,258,536870912,12.80510625,4,[4],[1],1766299250034922,1766299250035289,367,536.87MB,2025-12-21 14:40:50.034,2025-12-21 14:40:50.035,367.0μs
