id,coll_sn,coll_msg_size_bytes,mean_coll_busbw_gbs,log_count,n_ranks,nnodes,coll_start_timestamp_us,coll_end_timestamp_us,coll_duration_us,human_readable_coll_msg_size_bytes,coll_start_datetime,coll_end_datetime,coll_duration_human
0x141f971a045e44,32,32768,2.586947,1,[4],[1],1766406951180541,1766406951180541,0,32.77KB,2025-12-22 20:35:51.180,2025-12-22 20:35:51.180,0.0μs
0x141f971a045e44,35,32768,2.562738,2,[4],[1],1766406951178345,1766406951178901,556,32.77KB,2025-12-22 20:35:51.178,2025-12-22 20:35:51.178,556.0μs
0x141f971a045e44,516,32768,2.466377,4,[4],[1],1766406961398015,1766406961398078,63,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,63.0μs
0x141f971a045e44,517,32768,2.586947,2,[4],[1],1766406961398087,1766406961398088,1,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,1.0μs
0x141f971a045e44,519,32768,3.780923,1,[4],[1],1766406961398145,1766406961398145,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,520,32768,2.682760333333333,3,[4],[1],1766406961398150,1766406961398161,11,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,11.0μs
0x141f971a045e44,522,32768,4.096,1,[4],[1],1766406961398216,1766406961398216,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,523,32768,2.379580666666667,3,[4],[1],1766406961398234,1766406961398237,3,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,3.0μs
0x141f971a045e44,525,32768,3.780923,1,[4],[1],1766406961398296,1766406961398296,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,526,32768,2.586947,3,[4],[1],1766406961398311,1766406961398319,8,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,8.0μs
0x141f971a045e44,528,32768,4.096,1,[4],[1],1766406961398370,1766406961398370,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,529,32768,2.383127333333333,3,[4],[1],1766406961398384,1766406961398392,8,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,8.0μs
0x141f971a045e44,531,32768,3.060747,2,[4],[1],1766406961398442,1766406961398456,14,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,14.0μs
0x141f971a045e44,532,32768,1.6384,2,[4],[1],1766406961398461,1766406961398464,3,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,3.0μs
0x141f971a045e44,534,32768,4.096,1,[4],[1],1766406961398513,1766406961398513,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,535,32768,2.784209333333333,3,[4],[1],1766406961398529,1766406961398536,7,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,7.0μs
0x141f971a045e44,537,32768,2.958983,2,[4],[1],1766406961398585,1766406961398603,18,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,18.0μs
0x141f971a045e44,538,32768,2.234182,2,[4],[1],1766406961398603,1766406961398608,5,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,5.0μs
0x141f971a045e44,540,32768,3.780923,1,[4],[1],1766406961398656,1766406961398656,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,541,32768,2.4576,3,[4],[1],1766406961398676,1766406961398680,4,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,4.0μs
0x141f971a045e44,543,32768,2.7852253333333334,3,[4],[1],1766406961398737,1766406961398749,12,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,12.0μs
0x141f971a045e44,544,32768,2.586947,1,[4],[1],1766406961398752,1766406961398752,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,546,32768,3.510857,1,[4],[1],1766406961398809,1766406961398809,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,547,32768,2.784209333333333,3,[4],[1],1766406961398821,1766406961398824,3,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,3.0μs
0x141f971a045e44,549,32768,3.780923,1,[4],[1],1766406961398881,1766406961398881,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,550,32768,2.7363026666666665,3,[4],[1],1766406961398892,1766406961398902,10,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,10.0μs
0x141f971a045e44,553,32768,3.780923,1,[4],[1],1766406961398952,1766406961398952,0,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,0.0μs
0x141f971a045e44,554,32768,3.690901,3,[4],[1],1766406961398963,1766406961398974,11,32.77KB,2025-12-22 20:36:01.398,2025-12-22 20:36:01.398,11.0μs
0x141f971a045e44,557,32768,3.510857,1,[4],[1],1766406961399024,1766406961399024,0,32.77KB,2025-12-22 20:36:01.399,2025-12-22 20:36:01.399,0.0μs
0x141f971a045e44,558,32768,3.510857,3,[4],[1],1766406961399044,1766406961399051,7,32.77KB,2025-12-22 20:36:01.399,2025-12-22 20:36:01.399,7.0μs
